2023-01-30 18:41:31,762 INFO    StreamThr :6056 [internal.py:wandb_internal():87] W&B internal server running at pid: 6056, started at: 2023-01-30 18:41:31.762956
2023-01-30 18:41:32,557 DEBUG   HandlerThread:6056 [system_monitor.py:probe():181] {'os': 'Windows-10-10.0.22621-SP0', 'python': '3.10.9', 'heartbeatAt': '2023-01-30T17:41:32.428060', 'startedAt': '2023-01-30T17:41:31.747756', 'docker': None, 'cuda': None, 'args': ('-m', 'EfficientNetv2SFC', '-b', '10', '-d', 'randomAugment'), 'state': 'running', 'program': 'C:\\Users\\msayd\\Documents\\Foundations of Deep Learning\\Project\\dl-competition\\src\\main.py', 'codePath': 'src\\main.py', 'git': {'remote': 'https://github.com/domiomi3/dl-competition', 'commit': 'd8e0354c58612a6d1cb315473731098dc9b40ecf'}, 'email': 'msaydez_campbell@hotmail.com', 'root': 'C:/Users/msayd/Documents/Foundations of Deep Learning/Project/dl-competition', 'host': 'MSaydez', 'username': 'msayd', 'executable': 'C:\\Users\\msayd\\AppData\\Local\\Microsoft\\WindowsApps\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3301.0, 'min': 0.0, 'max': 3301.0}, 'cpu_freq_per_core': [{'current': 3301.0, 'min': 0.0, 'max': 3301.0}], 'disk': {'total': 951.6455039978027, 'used': 132.48162078857422}, 'memory': {'total': 13.692329406738281}}
2023-01-30 18:41:32,557 INFO    HandlerThread:6056 [system_monitor.py:probe():182] Finished collecting system info
2023-01-30 18:41:32,557 INFO    HandlerThread:6056 [system_monitor.py:probe():185] Publishing system info
2023-01-30 18:41:32,557 DEBUG   HandlerThread:6056 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-01-30 18:41:32,570 DEBUG   HandlerThread:6056 [system_info.py:_save_pip():67] Saving pip packages done
2023-01-30 18:41:32,570 INFO    HandlerThread:6056 [system_monitor.py:probe():187] Finished publishing system info
2023-01-30 18:41:32,578 DEBUG   SenderThread:6056 [sender.py:send():334] send: files
2023-01-30 18:41:32,578 INFO    SenderThread:6056 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2023-01-30 18:41:32,582 DEBUG   HandlerThread:6056 [handler.py:handle_request():144] handle_request: stop_status
2023-01-30 18:41:32,582 DEBUG   SenderThread:6056 [sender.py:send_request():361] send_request: stop_status
2023-01-30 18:41:32,778 DEBUG   SenderThread:6056 [sender.py:send():334] send: telemetry
2023-01-30 18:41:32,778 DEBUG   SenderThread:6056 [sender.py:send():334] send: exit
2023-01-30 18:41:32,778 INFO    SenderThread:6056 [sender.py:send_exit():557] handling exit code: 1
2023-01-30 18:41:32,778 INFO    SenderThread:6056 [sender.py:send_exit():559] handling runtime: 0
2023-01-30 18:41:32,778 INFO    SenderThread:6056 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-01-30 18:41:32,778 INFO    SenderThread:6056 [sender.py:send_exit():565] send defer
2023-01-30 18:41:32,778 DEBUG   HandlerThread:6056 [handler.py:handle_request():144] handle_request: defer
2023-01-30 18:41:32,778 INFO    HandlerThread:6056 [handler.py:handle_request_defer():170] handle defer: 0
2023-01-30 18:41:32,778 DEBUG   SenderThread:6056 [sender.py:send_request():361] send_request: defer
2023-01-30 18:41:32,778 INFO    SenderThread:6056 [sender.py:send_request_defer():581] handle sender defer: 0
2023-01-30 18:41:32,778 INFO    SenderThread:6056 [sender.py:transition_state():585] send defer: 1
2023-01-30 18:41:32,778 DEBUG   HandlerThread:6056 [handler.py:handle_request():144] handle_request: defer
2023-01-30 18:41:32,778 INFO    HandlerThread:6056 [handler.py:handle_request_defer():170] handle defer: 1
2023-01-30 18:41:32,778 DEBUG   SenderThread:6056 [sender.py:send_request():361] send_request: defer
2023-01-30 18:41:32,778 INFO    SenderThread:6056 [sender.py:send_request_defer():581] handle sender defer: 1
2023-01-30 18:41:32,778 INFO    SenderThread:6056 [sender.py:transition_state():585] send defer: 2
2023-01-30 18:41:32,778 DEBUG   HandlerThread:6056 [handler.py:handle_request():144] handle_request: defer
2023-01-30 18:41:32,778 INFO    HandlerThread:6056 [handler.py:handle_request_defer():170] handle defer: 2
2023-01-30 18:41:32,778 INFO    HandlerThread:6056 [system_monitor.py:finish():161] Stopping system monitor
2023-01-30 18:41:32,778 DEBUG   SystemMonitor:6056 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-01-30 18:41:32,778 DEBUG   SystemMonitor:6056 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-01-30 18:41:32,785 DEBUG   SystemMonitor:6056 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-01-30 18:41:32,785 INFO    HandlerThread:6056 [interfaces.py:finish():175] Joined cpu
2023-01-30 18:41:32,785 INFO    HandlerThread:6056 [interfaces.py:finish():175] Joined disk
2023-01-30 18:41:32,785 INFO    HandlerThread:6056 [interfaces.py:finish():175] Joined memory
2023-01-30 18:41:32,785 INFO    HandlerThread:6056 [interfaces.py:finish():175] Joined network
2023-01-30 18:41:32,785 DEBUG   SenderThread:6056 [sender.py:send_request():361] send_request: defer
2023-01-30 18:41:32,786 INFO    SenderThread:6056 [sender.py:send_request_defer():581] handle sender defer: 2
2023-01-30 18:41:32,786 INFO    SenderThread:6056 [sender.py:transition_state():585] send defer: 3
2023-01-30 18:41:32,786 DEBUG   SenderThread:6056 [sender.py:send():334] send: stats
2023-01-30 18:41:32,786 DEBUG   HandlerThread:6056 [handler.py:handle_request():144] handle_request: defer
2023-01-30 18:41:32,786 INFO    HandlerThread:6056 [handler.py:handle_request_defer():170] handle defer: 3
2023-01-30 18:41:32,786 DEBUG   SenderThread:6056 [sender.py:send_request():361] send_request: defer
2023-01-30 18:41:32,786 INFO    SenderThread:6056 [sender.py:send_request_defer():581] handle sender defer: 3
2023-01-30 18:41:32,786 INFO    SenderThread:6056 [sender.py:transition_state():585] send defer: 4
2023-01-30 18:41:32,786 DEBUG   HandlerThread:6056 [handler.py:handle_request():144] handle_request: defer
2023-01-30 18:41:32,787 INFO    HandlerThread:6056 [handler.py:handle_request_defer():170] handle defer: 4
2023-01-30 18:41:32,787 DEBUG   SenderThread:6056 [sender.py:send_request():361] send_request: defer
2023-01-30 18:41:32,787 INFO    SenderThread:6056 [sender.py:send_request_defer():581] handle sender defer: 4
2023-01-30 18:41:32,787 INFO    SenderThread:6056 [sender.py:transition_state():585] send defer: 5
2023-01-30 18:41:32,787 DEBUG   HandlerThread:6056 [handler.py:handle_request():144] handle_request: defer
2023-01-30 18:41:32,787 INFO    HandlerThread:6056 [handler.py:handle_request_defer():170] handle defer: 5
2023-01-30 18:41:32,787 DEBUG   SenderThread:6056 [sender.py:send():334] send: summary
2023-01-30 18:41:32,787 INFO    SenderThread:6056 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-01-30 18:41:32,787 DEBUG   SenderThread:6056 [sender.py:send_request():361] send_request: defer
2023-01-30 18:41:32,787 INFO    SenderThread:6056 [sender.py:send_request_defer():581] handle sender defer: 5
2023-01-30 18:41:32,787 INFO    SenderThread:6056 [sender.py:transition_state():585] send defer: 6
2023-01-30 18:41:32,787 DEBUG   HandlerThread:6056 [handler.py:handle_request():144] handle_request: defer
2023-01-30 18:41:32,787 INFO    HandlerThread:6056 [handler.py:handle_request_defer():170] handle defer: 6
2023-01-30 18:41:32,787 DEBUG   SenderThread:6056 [sender.py:send_request():361] send_request: defer
2023-01-30 18:41:32,787 INFO    SenderThread:6056 [sender.py:send_request_defer():581] handle sender defer: 6
2023-01-30 18:41:32,787 DEBUG   HandlerThread:6056 [handler.py:handle_request():144] handle_request: status_report
2023-01-30 18:41:33,015 INFO    SenderThread:6056 [sender.py:transition_state():585] send defer: 7
2023-01-30 18:41:33,015 DEBUG   HandlerThread:6056 [handler.py:handle_request():144] handle_request: defer
2023-01-30 18:41:33,015 INFO    HandlerThread:6056 [handler.py:handle_request_defer():170] handle defer: 7
2023-01-30 18:41:33,015 DEBUG   SenderThread:6056 [sender.py:send_request():361] send_request: defer
2023-01-30 18:41:33,015 INFO    SenderThread:6056 [sender.py:send_request_defer():581] handle sender defer: 7
2023-01-30 18:41:33,238 INFO    Thread-22 :6056 [upload_job.py:push():143] Uploaded file C:\Users\msayd\AppData\Local\Temp\tmpglmcrullwandb\biyril51-wandb-metadata.json
2023-01-30 18:41:33,298 INFO    Thread-17 :6056 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\msayd\Documents\Foundations of Deep Learning\Project\dl-competition\wandb\run-20230130_184131-wid6r8il\files\config.yaml
2023-01-30 18:41:33,298 INFO    Thread-17 :6056 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\msayd\Documents\Foundations of Deep Learning\Project\dl-competition\wandb\run-20230130_184131-wid6r8il\files\wandb-summary.json
2023-01-30 18:41:33,298 INFO    Thread-17 :6056 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\msayd\Documents\Foundations of Deep Learning\Project\dl-competition\wandb\run-20230130_184131-wid6r8il\files\wandb-metadata.json
2023-01-30 18:41:33,298 INFO    Thread-17 :6056 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\msayd\Documents\Foundations of Deep Learning\Project\dl-competition\wandb\run-20230130_184131-wid6r8il\files\output.log
2023-01-30 18:41:33,298 INFO    Thread-17 :6056 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\msayd\Documents\Foundations of Deep Learning\Project\dl-competition\wandb\run-20230130_184131-wid6r8il\files\requirements.txt
2023-01-30 18:41:33,629 DEBUG   HandlerThread:6056 [handler.py:handle_request():144] handle_request: poll_exit
2023-01-30 18:41:34,796 INFO    SenderThread:6056 [sender.py:transition_state():585] send defer: 8
2023-01-30 18:41:34,796 DEBUG   SenderThread:6056 [sender.py:send_request():361] send_request: poll_exit
2023-01-30 18:41:34,796 DEBUG   HandlerThread:6056 [handler.py:handle_request():144] handle_request: defer
2023-01-30 18:41:34,797 INFO    HandlerThread:6056 [handler.py:handle_request_defer():170] handle defer: 8
2023-01-30 18:41:34,797 DEBUG   SenderThread:6056 [sender.py:send_request():361] send_request: defer
2023-01-30 18:41:34,797 INFO    SenderThread:6056 [sender.py:send_request_defer():581] handle sender defer: 8
2023-01-30 18:41:34,820 INFO    SenderThread:6056 [sender.py:transition_state():585] send defer: 9
2023-01-30 18:41:34,820 DEBUG   HandlerThread:6056 [handler.py:handle_request():144] handle_request: defer
2023-01-30 18:41:34,820 DEBUG   SenderThread:6056 [sender.py:send():334] send: artifact
2023-01-30 18:41:34,820 INFO    HandlerThread:6056 [handler.py:handle_request_defer():170] handle defer: 9
2023-01-30 18:41:35,315 INFO    Thread-17 :6056 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\msayd\Documents\Foundations of Deep Learning\Project\dl-competition\wandb\run-20230130_184131-wid6r8il\files\output.log
2023-01-30 18:41:35,867 INFO    SenderThread:6056 [sender.py:send_artifact():1415] sent artifact job-https___github.com_domiomi3_dl-competition_src_main.py - {'id': 'QXJ0aWZhY3Q6MzQ3MDU3OTcz', 'digest': '7b62e685021ef5d54a14b1ff5fe96a38', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_domiomi3_dl-competition_src_main.py', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUxMzIzNzcx', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzQ3MDU3OTcz', 'versionIndex': 0}}, 'version': 'v0'}
2023-01-30 18:41:35,869 DEBUG   SenderThread:6056 [sender.py:send_request():361] send_request: defer
2023-01-30 18:41:35,869 INFO    SenderThread:6056 [sender.py:send_request_defer():581] handle sender defer: 9
2023-01-30 18:41:35,869 INFO    SenderThread:6056 [dir_watcher.py:finish():362] shutting down directory watcher
2023-01-30 18:41:36,330 INFO    SenderThread:6056 [dir_watcher.py:finish():392] scan: C:\Users\msayd\Documents\Foundations of Deep Learning\Project\dl-competition\wandb\run-20230130_184131-wid6r8il\files
2023-01-30 18:41:36,331 INFO    SenderThread:6056 [dir_watcher.py:finish():406] scan save: C:\Users\msayd\Documents\Foundations of Deep Learning\Project\dl-competition\wandb\run-20230130_184131-wid6r8il\files\config.yaml config.yaml
2023-01-30 18:41:36,331 INFO    SenderThread:6056 [dir_watcher.py:finish():406] scan save: C:\Users\msayd\Documents\Foundations of Deep Learning\Project\dl-competition\wandb\run-20230130_184131-wid6r8il\files\output.log output.log
2023-01-30 18:41:36,333 INFO    SenderThread:6056 [dir_watcher.py:finish():406] scan save: C:\Users\msayd\Documents\Foundations of Deep Learning\Project\dl-competition\wandb\run-20230130_184131-wid6r8il\files\requirements.txt requirements.txt
2023-01-30 18:41:36,335 INFO    SenderThread:6056 [dir_watcher.py:finish():406] scan save: C:\Users\msayd\Documents\Foundations of Deep Learning\Project\dl-competition\wandb\run-20230130_184131-wid6r8il\files\wandb-metadata.json wandb-metadata.json
2023-01-30 18:41:36,335 INFO    SenderThread:6056 [dir_watcher.py:finish():406] scan save: C:\Users\msayd\Documents\Foundations of Deep Learning\Project\dl-competition\wandb\run-20230130_184131-wid6r8il\files\wandb-summary.json wandb-summary.json
2023-01-30 18:41:36,337 INFO    SenderThread:6056 [sender.py:transition_state():585] send defer: 10
2023-01-30 18:41:36,337 DEBUG   HandlerThread:6056 [handler.py:handle_request():144] handle_request: defer
2023-01-30 18:41:36,338 INFO    HandlerThread:6056 [handler.py:handle_request_defer():170] handle defer: 10
2023-01-30 18:41:36,339 DEBUG   SenderThread:6056 [sender.py:send_request():361] send_request: defer
2023-01-30 18:41:36,339 INFO    SenderThread:6056 [sender.py:send_request_defer():581] handle sender defer: 10
2023-01-30 18:41:36,339 INFO    SenderThread:6056 [file_pusher.py:finish():160] shutting down file pusher
2023-01-30 18:41:36,878 INFO    Thread-26 :6056 [upload_job.py:push():143] Uploaded file C:\Users\msayd\Documents\Foundations of Deep Learning\Project\dl-competition\wandb\run-20230130_184131-wid6r8il\files\wandb-summary.json
2023-01-30 18:41:36,994 INFO    Thread-25 :6056 [upload_job.py:push():143] Uploaded file C:\Users\msayd\Documents\Foundations of Deep Learning\Project\dl-competition\wandb\run-20230130_184131-wid6r8il\files\requirements.txt
2023-01-30 18:41:36,994 INFO    Thread-24 :6056 [upload_job.py:push():143] Uploaded file C:\Users\msayd\Documents\Foundations of Deep Learning\Project\dl-competition\wandb\run-20230130_184131-wid6r8il\files\output.log
2023-01-30 18:41:37,011 INFO    Thread-23 :6056 [upload_job.py:push():143] Uploaded file C:\Users\msayd\Documents\Foundations of Deep Learning\Project\dl-competition\wandb\run-20230130_184131-wid6r8il\files\config.yaml
2023-01-30 18:41:37,213 INFO    Thread-16 (_thread_body):6056 [sender.py:transition_state():585] send defer: 11
2023-01-30 18:41:37,213 DEBUG   HandlerThread:6056 [handler.py:handle_request():144] handle_request: defer
2023-01-30 18:41:37,213 INFO    HandlerThread:6056 [handler.py:handle_request_defer():170] handle defer: 11
2023-01-30 18:41:37,213 DEBUG   SenderThread:6056 [sender.py:send_request():361] send_request: defer
2023-01-30 18:41:37,213 INFO    SenderThread:6056 [sender.py:send_request_defer():581] handle sender defer: 11
2023-01-30 18:41:37,213 INFO    SenderThread:6056 [file_pusher.py:join():165] waiting for file pusher
2023-01-30 18:41:37,213 INFO    SenderThread:6056 [sender.py:transition_state():585] send defer: 12
2023-01-30 18:41:37,213 DEBUG   HandlerThread:6056 [handler.py:handle_request():144] handle_request: defer
2023-01-30 18:41:37,213 INFO    HandlerThread:6056 [handler.py:handle_request_defer():170] handle defer: 12
2023-01-30 18:41:37,213 DEBUG   SenderThread:6056 [sender.py:send_request():361] send_request: defer
2023-01-30 18:41:37,213 INFO    SenderThread:6056 [sender.py:send_request_defer():581] handle sender defer: 12
2023-01-30 18:41:37,367 INFO    SenderThread:6056 [sender.py:transition_state():585] send defer: 13
2023-01-30 18:41:37,367 DEBUG   HandlerThread:6056 [handler.py:handle_request():144] handle_request: defer
2023-01-30 18:41:37,367 INFO    HandlerThread:6056 [handler.py:handle_request_defer():170] handle defer: 13
2023-01-30 18:41:37,367 DEBUG   SenderThread:6056 [sender.py:send_request():361] send_request: defer
2023-01-30 18:41:37,367 INFO    SenderThread:6056 [sender.py:send_request_defer():581] handle sender defer: 13
2023-01-30 18:41:37,367 INFO    SenderThread:6056 [sender.py:transition_state():585] send defer: 14
2023-01-30 18:41:37,367 DEBUG   HandlerThread:6056 [handler.py:handle_request():144] handle_request: defer
2023-01-30 18:41:37,367 DEBUG   SenderThread:6056 [sender.py:send():334] send: final
2023-01-30 18:41:37,367 INFO    HandlerThread:6056 [handler.py:handle_request_defer():170] handle defer: 14
2023-01-30 18:41:37,370 DEBUG   SenderThread:6056 [sender.py:send():334] send: footer
2023-01-30 18:41:37,370 DEBUG   SenderThread:6056 [sender.py:send_request():361] send_request: defer
2023-01-30 18:41:37,370 INFO    SenderThread:6056 [sender.py:send_request_defer():581] handle sender defer: 14
2023-01-30 18:41:37,370 DEBUG   HandlerThread:6056 [handler.py:handle_request():144] handle_request: poll_exit
2023-01-30 18:41:37,370 DEBUG   HandlerThread:6056 [handler.py:handle_request():144] handle_request: server_info
2023-01-30 18:41:37,372 DEBUG   HandlerThread:6056 [handler.py:handle_request():144] handle_request: get_summary
2023-01-30 18:41:37,372 DEBUG   SenderThread:6056 [sender.py:send_request():361] send_request: poll_exit
2023-01-30 18:41:37,372 DEBUG   HandlerThread:6056 [handler.py:handle_request():144] handle_request: sampled_history
2023-01-30 18:41:37,372 DEBUG   SenderThread:6056 [sender.py:send_request():361] send_request: server_info
2023-01-30 18:41:37,579 INFO    MainThread:6056 [wandb_run.py:_footer_history_summary_info():3427] rendering history
2023-01-30 18:41:37,579 INFO    MainThread:6056 [wandb_run.py:_footer_history_summary_info():3459] rendering summary
2023-01-30 18:41:37,579 INFO    MainThread:6056 [wandb_run.py:_footer_sync_info():3383] logging synced files
2023-01-30 18:41:37,579 DEBUG   HandlerThread:6056 [handler.py:handle_request():144] handle_request: shutdown
2023-01-30 18:41:37,579 INFO    HandlerThread:6056 [handler.py:finish():841] shutting down handler
2023-01-30 18:41:38,375 INFO    WriterThread:6056 [datastore.py:close():299] close: C:\Users\msayd\Documents\Foundations of Deep Learning\Project\dl-competition\wandb\run-20230130_184131-wid6r8il\run-wid6r8il.wandb
2023-01-30 18:41:38,597 INFO    SenderThread:6056 [sender.py:finish():1491] shutting down sender
2023-01-30 18:41:38,597 INFO    SenderThread:6056 [file_pusher.py:finish():160] shutting down file pusher
2023-01-30 18:41:38,597 INFO    SenderThread:6056 [file_pusher.py:join():165] waiting for file pusher
